934186,47:21.1,2.14,1.53,1.83,2.27,1.7,1.6,2.59,2.28,1.79,2.58,2.82,2.42,3.96,4.34,4.12,3.86,4.2,4.22,4.1,4.24,4.57,2.15,2.33,2.8
934196,47:21.1,2.1,1.52,1.85,2.29,1.72,1.6,2.57,2.27,1.81,2.56,2.78,2.41,4,4.37,4.11,4.03,4.4,4.19,3.9,4.33,4.62,2.2,2.32,2.76
934206,47:21.1,2.12,1.52,1.89,2.28,1.71,1.61,2.63,2.28,1.81,2.53,2.75,2.42,3.98,4.34,4.1,3.96,4.2,4.23,3.9,4.27,4.71,2.19,2.3,2.76
934216,47:21.1,2.13,1.53,1.84,2.28,1.72,1.62,2.56,2.25,1.77,2.57,2.78,2.41,3.98,4.35,4.19,3.82,4.28,4.2,3.94,4.23,4.62,2.16,2.33,2.75
934226,47:21.1,2.14,1.52,1.88,2.31,1.7,1.61,2.59,2.26,1.8,2.53,2.78,2.41,3.99,4.36,4.36,3.93,4.24,4.25,3.92,4.3,4.56,2.2,2.3,2.73
934236,47:21.1,2.15,1.53,1.88,2.27,1.71,1.6,2.56,2.26,1.81,2.55,2.8,2.43,4,4.35,4.17,3.8,4.27,4.19,3.88,4.27,4.67,2.17,2.29,2.79
934246,47:21.1,2.11,1.55,1.85,2.27,1.71,1.61,2.56,2.26,1.77,2.53,2.8,2.41,3.97,4.36,4.12,3.97,4.33,4.22,3.87,4.24,4.61,2.21,2.28,2.77
934256,47:21.1,2.12,1.55,1.88,2.27,1.71,1.61,2.57,2.26,1.8,2.55,2.83,2.44,3.98,4.35,4.14,4.03,4.27,4.23,3.91,4.29,4.7,2.16,2.29,2.74
934266,47:21.1,2.09,1.55,1.85,2.31,1.69,1.6,2.56,2.27,1.82,2.54,2.83,2.41,4.03,4.35,4.17,3.94,4.23,4.22,3.92,4.26,4.68,2.17,2.33,2.78
934276,47:21.1,2.13,1.53,1.85,2.27,1.71,1.59,2.6,2.28,1.78,2.53,2.78,2.42,3.98,4.37,4.21,3.86,4.27,4.23,3.9,4.25,4.56,2.17,2.3,2.79
934286,47:21.1,2.12,1.54,1.88,2.29,1.71,1.6,2.55,2.28,1.79,2.59,2.77,2.41,4.02,4.36,4.14,3.94,4.24,4.2,3.91,4.3,4.67,2.2,2.31,2.78
934296,47:21.2,2.12,1.54,1.87,2.25,1.69,1.61,2.57,2.29,1.83,2.53,2.77,2.41,3.98,4.35,4.12,3.93,4.27,4.25,3.9,4.27,4.64,2.16,2.34,2.76
934306,47:21.2,2.13,1.54,1.88,2.29,1.73,1.61,2.57,2.28,1.8,2.57,2.77,2.41,3.98,4.36,4.15,3.85,4.27,4.25,3.9,4.24,4.71,2.2,2.32,2.73
934316,47:21.2,2.13,1.51,1.84,2.28,1.71,1.62,2.59,2.28,1.8,2.54,2.77,2.4,3.97,4.35,4.16,3.88,4.26,4.22,3.89,4.3,4.65,2.14,2.31,2.77
934326,47:21.2,2.13,1.54,1.84,2.28,1.7,1.6,2.6,2.28,1.84,2.54,2.79,2.43,3.98,4.35,4.2,3.79,4.33,4.23,3.9,4.27,4.57,2.2,2.29,2.79
934336,47:21.2,2.11,1.52,1.88,2.29,1.71,1.6,2.55,2.27,1.78,2.57,2.84,2.42,4.06,4.36,4.17,3.97,4.28,4.24,3.92,4.23,4.67,2.15,2.33,2.78
934346,47:21.2,2.1,1.51,1.85,2.26,1.7,1.6,2.59,2.29,1.78,2.53,2.82,2.44,3.98,4.36,4.13,3.85,4.32,4.26,3.93,4.29,4.62,2.2,2.33,2.75
934356,47:21.2,2.11,1.53,1.84,2.29,1.72,1.59,2.57,2.29,1.83,2.54,2.8,2.4,3.98,4.34,4.14,3.93,4.3,4.22,3.89,4.31,4.64,2.18,2.3,2.73
934366,47:21.2,2.15,1.55,1.89,2.27,1.7,1.61,2.6,2.29,1.79,2.54,2.79,2.41,4,4.35,4.08,3.83,4.27,4.23,3.9,4.24,4.7,2.2,2.26,2.8
934376,47:21.2,2.13,1.53,1.84,2.29,1.69,1.59,2.55,2.27,1.79,2.55,2.82,2.41,3.97,4.38,4.16,4.01,4.31,4.22,3.92,4.29,4.58,2.19,2.32,2.77
