10151840,11:35.1,4.9,4.58,4.38,3.24,3.12,2.81,4.9,4.85,4.74,3.67,3.8,3.79,4.64,5.06,4.99,3.02,3.24,3.32,4.91,4.59,4.95,3.86,3.52,3.71
10151850,11:35.1,4.91,4.6,4.46,3.24,3.11,2.8,4.92,4.85,4.72,3.66,3.82,3.81,4.64,5.01,5.01,3.01,3.22,3.31,4.89,4.62,5.1,3.87,3.48,3.72
10151860,11:35.1,4.89,4.64,4.45,3.23,3.1,2.82,4.91,4.85,4.73,3.62,3.83,3.73,4.68,5.03,5.07,3.01,3.22,3.28,4.86,4.65,5.11,3.86,3.51,3.71
10151870,11:35.1,4.91,4.56,4.4,3.21,3.11,2.82,4.91,4.84,4.7,3.63,3.8,3.78,4.69,5.04,5,3,3.24,3.27,4.89,4.61,5.03,3.85,3.52,3.71
10151880,11:35.1,4.93,4.58,4.39,3.26,3.11,2.8,4.92,4.85,4.71,3.65,3.81,3.76,4.65,5.02,5.01,2.99,3.25,3.31,4.91,4.6,5.16,3.83,3.49,3.71
10151890,11:35.1,4.93,4.64,4.42,3.21,3.1,2.81,4.93,4.81,4.72,3.63,3.83,3.75,4.64,5.04,4.98,3.03,3.22,3.3,4.88,4.63,4.91,3.82,3.49,3.72
10151900,11:35.2,4.95,4.6,4.4,3.22,3.13,2.82,4.92,4.85,4.71,3.67,3.81,3.73,4.65,5.03,5.11,3.03,3.25,3.34,4.91,4.66,4.92,3.86,3.55,3.7
10151910,11:35.2,4.94,4.61,4.36,3.2,3.09,2.78,4.9,4.81,4.71,3.68,3.83,3.77,4.66,5,5.09,3.06,3.25,3.32,4.91,4.61,5.05,3.86,3.49,3.7
10151920,11:35.2,4.93,4.68,4.43,3.22,3.09,2.82,4.91,4.82,4.73,3.64,3.81,3.78,4.7,5.02,5.01,3.02,3.27,3.35,4.88,4.62,5.01,3.85,3.5,3.71
10151930,11:35.2,4.93,4.62,4.42,3.22,3.1,2.83,4.92,4.82,4.74,3.62,3.8,3.81,4.65,5.02,4.97,3.01,3.22,3.32,4.86,4.63,4.97,3.82,3.49,3.75
10151940,11:35.2,4.94,4.59,4.4,3.22,3.08,2.82,4.9,4.84,4.73,3.63,3.82,3.81,4.63,5.02,5.02,3.01,3.23,3.33,4.89,4.64,4.91,3.82,3.49,3.72
10151950,11:35.2,4.93,4.65,4.39,3.25,3.12,2.79,4.92,4.82,4.73,3.65,3.83,3.77,4.63,5.01,5.04,3.01,3.25,3.31,4.91,4.63,5.03,3.83,3.51,3.72
10151960,11:35.2,4.94,4.62,4.4,3.22,3.12,2.82,4.91,4.85,4.72,3.65,3.82,3.8,4.68,5.04,5.02,3.01,3.25,3.32,4.89,4.65,5.01,3.88,3.52,3.72
10151970,11:35.2,4.93,4.59,4.41,3.19,3.08,2.79,4.9,4.85,4.74,3.68,3.82,3.77,4.68,5.01,5.22,3,3.26,3.29,4.92,4.58,4.96,3.83,3.52,3.7
10151980,11:35.2,4.92,4.68,4.4,3.23,3.11,2.81,4.89,4.85,4.69,3.7,3.81,3.77,4.69,5.03,4.93,3,3.25,3.3,4.9,4.59,4.89,3.83,3.51,3.69
10151990,11:35.2,4.92,4.58,4.39,3.25,3.12,2.8,4.89,4.83,4.74,3.64,3.84,3.71,4.63,5.03,5.15,3.02,3.24,3.33,4.87,4.64,4.98,3.85,3.48,3.72
